Country,Market,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Product Name,,
United States,US,OFF-LA-10004484,Office Supplies,Labels,4.13,1,1.8998,Avery 476,,
United States,US,OFF-PA-10000726,Office Supplies,Paper,9.11,1,4.0995,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",,
United States,US,OFF-PA-10001892,Office Supplies,Paper,7.64,1,3.7436,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",,
United States,US,OFF-LA-10004559,Office Supplies,Labels,2.88,1,1.4112,Avery 49,,
United States,US,OFF-BI-10003305,Office Supplies,Binders,4.784,1,1.5548,Avery Hanging File Binders,,
United States,US,OFF-AR-10000817,Office Supplies,Art,3.04,1,1.0336,Manco Dry-Lighter Erasable Highlighter,,
United States,US,OFF-EN-10002621,Office Supplies,Envelopes,7.824,1,2.934,Staples,,
United States,US,OFF-PA-10004156,Office Supplies,Paper,11.34,1,5.5566,Xerox 188,,
United States,US,OFF-SU-10002522,Office Supplies,Supplies,3.104,1,0.3492,Acme Kleen Earth Office Shears,,
United States,US,OFF-ST-10001325,Office Supplies,Storage,8.384,1,0.7336,Sterilite Officeware Hinged File Box,,
United States,US,TEC-PH-10002583,Technology,Phones,15.992,1,-2.9985,iOttie HLCRIO102 Car Mount,,
United States,US,OFF-AR-10001868,Office Supplies,Art,1.68,1,0.84,Prang Dustless Chalk Sticks,,
United States,US,OFF-BI-10000069,Office Supplies,Binders,4.503,1,-3.6024,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",,
United States,US,OFF-AR-10001166,Office Supplies,Art,7.58,1,2.9562,Staples,,
United States,US,OFF-AR-10004757,Office Supplies,Art,2.624,1,0.4264,Crayola Colored Pencils,,
United States,US,OFF-AR-10000034,Office Supplies,Art,3.392,1,0.8056,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",,
United States,US,OFF-BI-10000848,Office Supplies,Binders,1.641,1,-1.3128,Angle-D Ring Binders,,
United States,US,OFF-EN-10002621,Office Supplies,Envelopes,9.78,1,4.89,Staples,,
United States,US,OFF-PA-10002109,Office Supplies,Paper,3.808,1,1.2376,Wirebound Voice Message Log Book,,
United States,US,TEC-AC-10004877,Technology,Accessories,6.9,1,0.552,Imation 30456 USB Flash Drive 8GB,,
United States,US,OFF-PA-10002751,Office Supplies,Paper,5.98,1,2.691,Xerox 1920,,
United States,US,OFF-BI-10003910,Office Supplies,Binders,7.71,1,3.4695,DXL Angle-View Binders with Locking Rings by Samsill,,
United States,US,OFF-AR-10002257,Office Supplies,Art,2.672,1,0.3674,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",,
United States,US,OFF-AR-10000122,Office Supplies,Art,5.58,1,1.395,Newell 314,,
United States,US,OFF-LA-10002787,Office Supplies,Labels,3,1,1.05,Avery 480,,
United States,US,FUR-FU-10001847,Furniture,Furnishings,3.312,1,0.6624,Eldon Image Series Black Desk Accessories,,
United States,US,OFF-PA-10000327,Office Supplies,Paper,3.424,1,1.07,Xerox 1971,,
United States,US,OFF-PA-10001526,Office Supplies,Paper,4.98,1,2.4402,Xerox 1949,,
United States,US,OFF-AR-10003723,Office Supplies,Art,3.38,1,1.2506,Avery Hi-Liter Fluorescent Desk Style Markers,,
United States,US,TEC-PH-10000347,Technology,Phones,4.95,1,1.3365,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,,
United States,US,OFF-LA-10003714,Office Supplies,Labels,3.75,1,1.8,Avery 510,,
United States,US,OFF-BI-10001249,Office Supplies,Binders,6.38,1,2.9348,Avery Heavy-Duty EZD View Binder with Locking Rings,,
United States,US,OFF-BI-10002412,Office Supplies,Binders,5.8,1,2.61,Wilson Jones  Snap  Scratch Pad Binder Tool for Ring Binders,,
United States,US,OFF-PA-10004569,Office Supplies,Paper,7.61,1,3.5767,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",,
United States,US,OFF-BI-10001658,Office Supplies,Binders,7.476,1,-5.9808,GBC Standard Therm-A-Bind Covers,,
United States,US,OFF-PA-10000682,Office Supplies,Paper,4.624,1,1.6762,Xerox 1924,,
United States,US,OFF-AR-10002804,Office Supplies,Art,3.912,1,1.0269,Faber Castell Col-Erase Pencils,,
United States,US,OFF-LA-10003720,Office Supplies,Labels,3.69,1,1.7343,Avery 487,,
United States,US,OFF-FA-10001332,Office Supplies,Fasteners,2.88,1,1.3536,"Acco Banker's Clasps, 5 3/4""-Long",,
United States,US,OFF-EN-10004483,Office Supplies,Envelopes,12.536,1,4.2309,"#10 White Business Envelopes,4 1/8 x 9 1/2",,
United States,US,OFF-BI-10001553,Office Supplies,Binders,7.312,1,2.5592,SpineVue Locking Slant-D Ring Binders by Cardinal,,
United States,US,OFF-PA-10002195,Office Supplies,Paper,4.064,1,1.3716,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",,
United States,US,OFF-BI-10004506,Office Supplies,Binders,2.469,1,-1.8106,Wilson Jones data.warehouse D-Ring Binders with DublLock,,
United States,US,OFF-PA-10004569,Office Supplies,Paper,7.61,1,3.5767,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",,
United States,US,OFF-PA-10000029,Office Supplies,Paper,6.48,1,3.1104,Xerox 224,,
United States,US,OFF-BI-10000343,Office Supplies,Binders,3.928,1,1.3257,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",,
United States,US,OFF-AP-10004868,Office Supplies,Appliances,7.77,1,2.0979,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,,
United States,US,OFF-PA-10002947,Office Supplies,Paper,6.68,1,3.2064,Xerox 1923,,
United States,US,OFF-PA-10002689,Office Supplies,Paper,6.48,1,3.1104,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),,
United States,US,OFF-PA-10001950,Office Supplies,Paper,6.672,1,2.085,Southworth 25% Cotton Antique Laid Paper & Envelopes,,
United States,US,OFF-LA-10001404,Office Supplies,Labels,3.69,1,1.7343,Avery 517,,
United States,US,OFF-PA-10000533,Office Supplies,Paper,5.232,1,1.7004,Southworth Parchment Paper & Envelopes,,
United States,US,TEC-PH-10003988,Technology,Phones,10.9,1,3.052,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",,
United States,US,OFF-PA-10004888,Office Supplies,Paper,5.184,1,1.8144,Xerox 217,,
United States,US,OFF-BI-10004308,Office Supplies,Binders,6.294,1,-4.196,Avery Legal 4-Ring Binder,,
United States,US,OFF-LA-10000443,Office Supplies,Labels,2.952,1,0.9963,Avery 501,,
United States,US,FUR-FU-10004270,Furniture,Furnishings,7.692,1,-3.6537,"Executive Impressions 13"" Clairmont Wall Clock",,
United States,US,TEC-AC-10000199,Technology,Accessories,5.95,1,0.833,Kingston Digital DataTraveler 8GB USB 2.0,,
United States,US,OFF-PA-10002137,Office Supplies,Paper,7.78,1,3.501,"Southworth 100% R sum  Paper, 24lb.",,
United States,US,OFF-LA-10000452,Office Supplies,Labels,3.15,1,1.512,Avery 488,,
United States,US,OFF-BI-10004970,Office Supplies,Binders,3.304,1,1.1151,"ACCOHIDE 3-Ring Binder, Blue, 1""",,
United States,US,OFF-BI-10002194,Office Supplies,Binders,6.384,1,2.1546,Cardinal Hold-It CD Pocket,,
United States,US,OFF-BI-10003196,Office Supplies,Binders,2.992,1,1.122,Accohide Poly Flexible Ring Binders,,
United States,US,OFF-AR-10001940,Office Supplies,Art,3.28,1,1.4104,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",,
United States,US,OFF-BI-10004656,Office Supplies,Binders,1.728,1,0.6048,Peel & Stick Add-On Corner Pockets,,
United States,US,TEC-PH-10003442,Technology,Phones,5.5,1,1.375,Samsung Replacement EH64AVFWE Premium Headset,,
United States,US,OFF-PA-10003790,Office Supplies,Paper,18.272,1,5.9384,Xerox 1991,,
United States,US,OFF-PA-10001870,Office Supplies,Paper,6.48,1,3.1104,Xerox 202,,
United States,US,OFF-EN-10001219,Office Supplies,Envelopes,7.64,1,3.7436,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",,
United States,US,OFF-AR-10003732,Office Supplies,Art,2.78,1,0.7228,Newell 333,,
United States,US,OFF-PA-10000130,Office Supplies,Paper,3.424,1,1.07,Xerox 199,,
United States,US,OFF-PA-10002787,Office Supplies,Paper,6.48,1,3.1104,Xerox 227,,
United States,US,OFF-PA-10000682,Office Supplies,Paper,4.624,1,1.6762,Xerox 1924,,
United States,US,OFF-LA-10002381,Office Supplies,Labels,2.464,1,0.8624,Avery 497,,
United States,US,OFF-LA-10001771,Office Supplies,Labels,4.98,1,2.2908,Avery 513,,
United States,US,TEC-AC-10000290,Technology,Accessories,6.79,1,2.3086,Sabrent 4-Port USB 2.0 Hub,,
United States,US,OFF-BI-10003291,Office Supplies,Binders,6.984,1,2.3571,Wilson Jones Leather-Like Binders with DublLock Round Rings,,
United States,US,OFF-EN-10001509,Office Supplies,Envelopes,1.632,1,0.5508,Poly String Tie Envelopes,,
United States,US,OFF-AR-10002399,Office Supplies,Art,4.26,1,1.7466,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",,
United States,US,OFF-BI-10002949,Office Supplies,Binders,1.824,1,-1.3984,Prestige Round Ring Binders,,
United States,US,OFF-EN-10001509,Office Supplies,Envelopes,2.04,1,0.9588,Poly String Tie Envelopes,,
United States,US,OFF-BI-10002012,Office Supplies,Binders,1.44,1,0.504,Wilson Jones Easy Flow II Sheet Lifters,,
United States,US,OFF-FA-10000936,Office Supplies,Fasteners,2.632,1,0.8225,Acco Hot Clips Clips to Go,,
United States,US,OFF-BI-10002160,Office Supplies,Binders,3.81,1,1.8288,Acco Hanging Data Binders,,
United States,US,OFF-PA-10004000,Office Supplies,Paper,4.73,1,2.3177,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",,
United States,US,OFF-AR-10002375,Office Supplies,Art,3.28,1,0.9512,Newell 351,,
United States,US,OFF-BI-10004528,Office Supplies,Binders,2.688,1,0.84,Cardinal Poly Pocket Divider Pockets for Ring Binders,,
United States,US,OFF-BI-10004094,Office Supplies,Binders,2.655,1,-1.8585,GBC Standard Plastic Binding Systems Combs,,
United States,US,OFF-SU-10001574,Office Supplies,Supplies,2.92,1,0.365,Acme Value Line Scissors,,
United States,US,OFF-ST-10003572,Office Supplies,Storage,14.16,1,1.062,Portfile Personal File Boxes,,
United States,US,OFF-AR-10003829,Office Supplies,Art,2.624,1,0.2952,Newell 35,,
United States,US,OFF-LA-10000081,Office Supplies,Labels,3,1,1.05,Avery 496,,
United States,US,TEC-PH-10004700,Technology,Phones,7.992,1,2.5974,PowerGen Dual USB Car Charger,,
United States,US,OFF-BI-10004654,Office Supplies,Binders,4.616,1,1.731,Avery Binding System Hidden Tab Executive Style Index Sets,,
United States,US,OFF-BI-10004140,Office Supplies,Binders,3.592,1,1.1225,Avery Non-Stick Binders,,
United States,US,OFF-BI-10000404,Office Supplies,Binders,8.6,1,4.042,Avery Printable Repositionable Plastic Tabs,,
United States,US,OFF-BI-10004352,Office Supplies,Binders,2.025,1,-1.35,Wilson Jones DublLock D-Ring Binders,,
United States,US,OFF-LA-10000452,Office Supplies,Labels,3.15,1,1.512,Avery 488,,
United States,US,OFF-BI-10000138,Office Supplies,Binders,3.744,1,1.3104,Acco Translucent Poly Ring Binders,,
United States,US,OFF-PA-10000791,Office Supplies,Paper,3.816,1,1.1925,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",,
United States,US,OFF-ST-10001505,Office Supplies,Storage,5.98,1,1.0166,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",,
United States,US,FUR-FU-10004020,Furniture,Furnishings,5.47,1,2.3521,Advantus Panel Wall Acrylic Frame,,
United States,US,OFF-BI-10004140,Office Supplies,Binders,3.592,1,1.1225,Avery Non-Stick Binders,,
United States,US,OFF-AR-10000940,Office Supplies,Art,2.94,1,0.7938,Newell 343,,
United States,US,OFF-PA-10004888,Office Supplies,Paper,6.48,1,3.1104,Xerox 217,,
United States,US,OFF-AR-10000390,Office Supplies,Art,3.304,1,1.0738,Newell Chalk Holder,,
United States,US,OFF-BI-10000546,Office Supplies,Binders,2.88,1,1.4112,Avery Durable Binders,,
United States,US,OFF-AR-10002335,Office Supplies,Art,2.064,1,0.1548,DIXON Oriole Pencils,,
United States,US,OFF-FA-10002676,Office Supplies,Fasteners,1.81,1,0.6516,Colored Push Pins,,
United States,US,OFF-AP-10004249,Office Supplies,Appliances,2.394,1,-6.3441,Staples,,
United States,US,OFF-BI-10003314,Office Supplies,Binders,3.856,1,1.3978,Tuff Stuff Recycled Round Ring Binders,,
United States,US,OFF-EN-10001415,Office Supplies,Envelopes,4.464,1,1.674,Staples,,
United States,US,OFF-LA-10004272,Office Supplies,Labels,2.89,1,1.3583,Avery 482,,
United States,US,OFF-PA-10003953,Office Supplies,Paper,5.184,1,1.8144,Xerox 218,,
United States,US,OFF-ST-10000321,Office Supplies,Storage,7.89,1,0.3156,Akro Stacking Bins,,
United States,US,OFF-BI-10000605,Office Supplies,Binders,3.048,1,1.0287,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",,
United States,US,FUR-FU-10004909,Furniture,Furnishings,6.464,1,-4.04,Contemporary Wood/Metal Frame,,
United States,US,OFF-PA-10002659,Office Supplies,Paper,3.38,1,1.5548,Avoid Verbal Orders Carbonless Minifold Book,,
United States,US,OFF-LA-10003766,Office Supplies,Labels,3.15,1,1.512,Self-Adhesive Removable Labels,,
United States,US,OFF-LA-10004055,Office Supplies,Labels,4.91,1,2.4059,Color-Coded Legal Exhibit Labels,,
United States,US,OFF-AR-10003190,Office Supplies,Art,2.88,1,0.8064,Newell 32,,
United States,US,OFF-BI-10003355,Office Supplies,Binders,3.984,1,1.3944,Cardinal Holdit Business Card Pockets,,
United States,US,OFF-SU-10001935,Office Supplies,Supplies,1.744,1,-0.3488,Staples,,
United States,US,OFF-AR-10003602,Office Supplies,Art,4.672,1,1.5768,"Quartet Omega Colored Chalk, 12/Pack",,
United States,US,OFF-AR-10001868,Office Supplies,Art,1.344,1,0.504,Prang Dustless Chalk Sticks,,
United States,US,OFF-SU-10001225,Office Supplies,Supplies,2.944,1,-0.6624,Staples,,
United States,US,OFF-AR-10001022,Office Supplies,Art,2.84,1,0.8804,SANFORD Liquid Accent Tank-Style Highlighters,,
United States,US,OFF-BI-10000279,Office Supplies,Binders,2.89,1,-4.7685,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",,
United States,US,OFF-PA-10002615,Office Supplies,Paper,4.41,1,2.0286,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",,
United States,US,OFF-AR-10001118,Office Supplies,Art,2.696,1,0.8088,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",,
United States,US,OFF-AR-10004582,Office Supplies,Art,1.64,1,0.738,BIC Brite Liner Grip Highlighters,,
United States,US,OFF-BI-10000014,Office Supplies,Binders,2.182,1,-3.6003,Heavy-Duty E-Z-D Binders,,
United States,US,OFF-AR-10001547,Office Supplies,Art,2.21,1,0.5967,Newell 311,,
United States,US,OFF-PA-10001526,Office Supplies,Paper,3.984,1,1.4442,Xerox 1949,,
United States,US,TEC-AC-10003709,Technology,Accessories,0.99,1,0.4356,Maxell 4.7GB DVD-R 5/Pack,,
United States,US,OFF-BI-10003910,Office Supplies,Binders,2.313,1,-1.9275,DXL Angle-View Binders with Locking Rings by Samsill,,
United States,US,OFF-BI-10000546,Office Supplies,Binders,2.88,1,1.4112,Avery Durable Binders,,
United States,US,OFF-BI-10002571,Office Supplies,Binders,1.996,1,-3.2934,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",,
United States,US,OFF-SU-10001664,Office Supplies,Supplies,8.57,1,2.2282,Acme Office Executive Series Stainless Steel Trimmers,,
United States,US,FUR-FU-10000206,Furniture,Furnishings,2.91,1,1.3677,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,
United States,US,FUR-FU-10004270,Furniture,Furnishings,4.18,1,1.5048,"Eldon Image Series Desk Accessories, Burgundy",,
United States,US,OFF-LA-10001317,Office Supplies,Labels,3.15,1,1.512,Avery 520,,
United States,US,FUR-FU-10001918,Furniture,Furnishings,1.892,1,-0.9933,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,,
United States,US,OFF-BI-10002557,Office Supplies,Binders,3.64,1,1.365,Presstex Flexible Ring Binders,,
United States,US,OFF-BI-10004738,Office Supplies,Binders,5.682,1,-3.788,Flexible Leather- Look Classic Collection Ring Binder,,
United States,US,OFF-PA-10004971,Office Supplies,Paper,4.624,1,1.6762,Xerox 196,,
United States,US,FUR-FU-10000010,Furniture,Furnishings,1.988,1,-1.4413,"DAX Value U-Channel Document Frames, Easel Back",,
United States,US,FUR-FU-10000550,Furniture,Furnishings,3.984,1,0.6474,Stacking Trays by OIC,,
United States,US,OFF-BI-10001097,Office Supplies,Binders,1.869,1,-1.3083,Avery Hole Reinforcements,,
United States,US,OFF-LA-10000262,Office Supplies,Labels,2.088,1,0.6786,Avery 494,,
United States,US,OFF-BI-10000320,Office Supplies,Binders,1.476,1,-2.2878,GBC Plastic Binding Combs,,
United States,US,OFF-FA-10003495,Office Supplies,Fasteners,6.08,1,3.04,Staples,,
United States,US,OFF-AP-10001962,Office Supplies,Appliances,8.39,1,2.0975,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,,
United States,US,OFF-LA-10002368,Office Supplies,Labels,2.61,1,1.2006,Avery 479,,
United States,US,OFF-BI-10000404,Office Supplies,Binders,1.72,1,-2.838,Avery Printable Repositionable Plastic Tabs,,
United States,US,OFF-AR-10002255,Office Supplies,Art,2.304,1,0.2592,Newell 346,,
United States,US,OFF-AR-10004757,Office Supplies,Art,2.624,1,0.4264,Crayola Colored Pencils,,
United States,US,OFF-BI-10004528,Office Supplies,Binders,2.688,1,0.84,Cardinal Poly Pocket Divider Pockets for Ring Binders,,
United States,US,OFF-AR-10004707,Office Supplies,Art,2.48,1,0.868,Staples,,
United States,US,TEC-PH-10000347,Technology,Phones,2.97,1,-0.6435,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,,
United States,US,OFF-FA-10001332,Office Supplies,Fasteners,2.304,1,0.7776,"Acco Banker's Clasps, 5 3/4""-Long",,
United States,US,OFF-BI-10002557,Office Supplies,Binders,1.365,1,-0.91,Presstex Flexible Ring Binders,,
United States,US,OFF-AR-10001315,Office Supplies,Art,1.408,1,0.1584,Newell 310,,
United States,US,OFF-BI-10000050,Office Supplies,Binders,5.84,1,1.971,"Angle-D Binders with Locking Rings, Label Holders",,
United States,US,OFF-AR-10001919,Office Supplies,Art,1.504,1,0.1692,"OIC #2 Pencils, Medium Soft",,
United States,US,OFF-LA-10001045,Office Supplies,Labels,2.61,1,1.2006,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,,
United States,US,OFF-AR-10003087,Office Supplies,Art,1.78,1,0.4984,Staples,,
United States,US,OFF-BI-10004876,Office Supplies,Binders,2.78,1,1.3622,Wilson Jones Suede Grain Vinyl Binders,,
United States,US,OFF-AR-10004757,Office Supplies,Art,2.624,1,0.4264,Crayola Colored Pencils,,
United States,US,OFF-AR-10000422,Office Supplies,Art,1.752,1,0.1533,Pencil and Crayon Sharpener,,
United States,US,OFF-AR-10001026,Office Supplies,Art,2.2,1,0.968,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",,
United States,US,OFF-PA-10002615,Office Supplies,Paper,3.528,1,1.1466,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",,
United States,US,OFF-FA-10003059,Office Supplies,Fasteners,1.448,1,0.2353,Assorted Color Push Pins,,
United States,US,OFF-LA-10001317,Office Supplies,Labels,2.52,1,0.882,Avery 520,,
United States,US,OFF-BI-10004817,Office Supplies,Binders,9.584,1,3.3544,GBC Personal VeloBind Strips,,
United States,US,OFF-LA-10002787,Office Supplies,Labels,3.75,1,1.8,Avery 480,,
United States,US,OFF-FA-10000490,Office Supplies,Fasteners,1.24,1,0.5828,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",,
United States,US,OFF-BI-10002982,Office Supplies,Binders,2.043,1,-1.4982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,,
United States,US,OFF-AR-10001662,Office Supplies,Art,2.74,1,0.7398,Rogers Handheld Barrel Pencil Sharpener,,
United States,US,OFF-LA-10000134,Office Supplies,Labels,3.08,1,1.4784,Avery 511,,
United States,US,FUR-FU-10002963,Furniture,Furnishings,2.032,1,-1.3208,"Master Caster Door Stop, Gray",,
United States,US,OFF-BI-10000343,Office Supplies,Binders,4.91,1,2.3077,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",,
United States,US,OFF-BI-10003529,Office Supplies,Binders,0.852,1,-0.5964,Avery Round Ring Poly Binders,,
United States,US,OFF-BI-10002982,Office Supplies,Binders,1.362,1,-2.1792,Avery Self-Adhesive Photo Pockets for Polaroid Photos,,
United States,US,OFF-BI-10004209,Office Supplies,Binders,2.412,1,-2.01,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,
United States,US,OFF-BI-10000494,Office Supplies,Binders,1.044,1,-1.827,Acco Economy Flexible Poly Round Ring Binder,,
United States,US,OFF-AR-10001868,Office Supplies,Art,1.344,1,0.504,Prang Dustless Chalk Sticks,,
United States,US,OFF-BI-10003460,Office Supplies,Binders,0.876,1,-1.4016,Acco 3-Hole Punch,,
United States,US,OFF-LA-10001641,Office Supplies,Labels,3.15,1,1.512,Avery 518,,
United States,US,OFF-PA-10004948,Office Supplies,Paper,4.98,1,2.3406,Xerox 190,,
United States,US,FUR-FU-10001935,Furniture,Furnishings,2.96,1,0.777,3M Hangers With Command Adhesive,,
United States,US,OFF-PA-10001838,Office Supplies,Paper,5.88,1,2.8812,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",,
United States,US,OFF-BI-10001267,Office Supplies,Binders,1.234,1,-1.9744,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",,
United States,US,OFF-BI-10004022,Office Supplies,Binders,0.556,1,-0.9452,Acco Suede Grain Vinyl Round Ring Binder,,
United States,US,OFF-BI-10000591,Office Supplies,Binders,1.167,1,-0.8558,Avery Binder Labels,,
United States,US,OFF-AP-10004655,Office Supplies,Appliances,2.264,1,-5.2072,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",,
United States,US,OFF-AR-10003183,Office Supplies,Art,2.672,1,0.334,Avery Fluorescent Highlighter Four-Color Set,,
United States,US,OFF-BI-10002414,Office Supplies,Binders,12.53,1,5.8891,GBC ProClick Spines for 32-Hole Punch,,
United States,US,OFF-BI-10003727,Office Supplies,Binders,0.836,1,-1.3376,Avery Durable Slant Ring Binders With Label Holder,,
United States,US,OFF-BI-10001922,Office Supplies,Binders,1.188,1,-1.9602,Storex Dura Pro Binders,,
United States,US,FUR-FU-10001756,Furniture,Furnishings,15.232,1,1.7136,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",,
United States,US,OFF-BI-10000301,Office Supplies,Binders,1.941,1,-1.294,GBC Instant Report Kit,,
United States,US,OFF-BI-10001107,Office Supplies,Binders,2.896,1,-4.7784,"GBC White Gloss Covers, Plain Front",,
United States,US,OFF-BI-10004140,Office Supplies,Binders,0.898,1,-1.5715,Avery Non-Stick Binders,,
United States,US,OFF-BI-10003784,Office Supplies,Binders,1.344,1,0.4704,Computer Printout Index Tabs,,
United States,US,OFF-AP-10002906,Office Supplies,Appliances,0.444,1,-1.11,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,,
